Date,Open,High,Low,Close,Volume,Change,Delta,Change_Ratio,Delta_Ratio,Variance,SMA,EMA,MACD,MACD_Signal,MACD_Hist,OBV,DX,Aroon Up,Aroon Down,aroon_check,aroon_gap,Aroon Buying Signal,bband_upper,bband_middle,bband_lower,BBW,RSI,Volume Analysis,Value Analysis,ADX,Trend Strength
2023-07-14,1.21,1.23,1.17,1.19,270524,-0.02,0.06,-1.68,4.62,0.03,1.45,1.45,-0.09,-0.07,-0.02,181980953,8.05,61.67,0.0,1.0,61.67,Weak Buy Signal,2.46,1.45,0.43,1.4,45.02,Target Volume,Expected Range,10.74,Absent or Weak Trend
2023-07-13,1.28,1.3,1.21,1.22,280648,-0.06,0.09,-4.92,7.38,0.05,1.45,1.46,-0.08,-0.06,-0.02,182251477,8.75,63.33,1.67,1.0,61.67,Weak Buy Signal,2.46,1.45,0.43,1.41,45.25,Target Volume,Expected Range,10.79,Absent or Weak Trend
2023-07-12,1.32,1.38,1.23,1.28,462420,-0.04,0.15,-3.13,11.72,0.07,1.44,1.47,-0.07,-0.06,-0.01,182532125,9.09,65.0,0.0,1.0,65.0,Weak Buy Signal,2.46,1.44,0.43,1.41,45.71,Target Volume,Expected Range,10.82,Absent or Weak Trend
2023-07-11,1.37,1.4,1.32,1.36,131741,-0.01,0.08,-0.76,6.21,0.04,1.44,1.48,-0.06,-0.06,-0.0,182994545,10.66,66.67,1.67,1.0,65.0,Weak Buy Signal,2.46,1.44,0.42,1.42,46.32,Target Volume,Expected Range,10.85,Absent or Weak Trend
2023-07-10,1.4,1.42,1.31,1.39,448655,-0.01,0.11,-0.72,7.91,0.05,1.44,1.48,-0.06,-0.06,-0.0,183126286,10.66,68.33,3.33,1.0,65.0,Weak Buy Signal,2.46,1.44,0.41,1.43,46.55,Target Volume,Expected Range,10.86,Absent or Weak Trend
2023-07-07,1.52,1.53,1.41,1.5,425043,-0.02,0.12,-1.33,7.99,0.06,1.43,1.48,-0.06,-0.05,-0.0,183574941,12.39,70.0,5.0,1.0,65.0,Weak Buy Signal,2.46,1.43,0.41,1.43,47.41,Target Volume,Expected Range,10.86,Absent or Weak Trend
2023-07-06,1.43,1.56,1.33,1.48,729372,0.05,0.23,3.38,15.88,0.12,1.43,1.48,-0.07,-0.05,-0.02,183149898,12.39,71.67,0.0,1.0,71.67,Strong Buy Signal,2.46,1.43,0.4,1.44,47.23,Target Volume,Expected Range,10.83,Absent or Weak Trend
2023-07-05,1.47,1.55,1.41,1.45,564262,-0.02,0.14,-1.38,9.65,0.07,1.42,1.48,-0.08,-0.05,-0.03,182420526,13.76,73.33,1.67,1.0,71.67,Strong Buy Signal,2.45,1.42,0.39,1.45,46.98,Target Volume,Expected Range,10.81,Absent or Weak Trend
2023-07-03,1.5,1.5,1.37,1.45,289838,-0.05,0.13,-3.45,8.97,0.06,1.42,1.48,-0.09,-0.04,-0.04,182420526,13.11,75.0,3.33,1.0,71.67,Strong Buy Signal,2.45,1.42,0.38,1.46,46.98,Target Volume,Expected Range,10.76,Absent or Weak Trend
2023-06-30,1.2,1.5,1.18,1.47,1342045,0.27,0.32,18.37,21.77,0.16,1.41,1.48,-0.1,-0.03,-0.06,182710364,13.11,76.67,5.0,1.0,71.67,Strong Buy Signal,2.45,1.41,0.37,1.47,47.12,Target Volume,Expected Range,10.72,Absent or Weak Trend
2023-06-29,1.2,1.24,1.16,1.22,481061,0.02,0.08,1.64,6.56,0.04,1.41,1.49,-0.11,-0.01,-0.09,181368319,9.67,78.33,6.67,1.0,71.67,Strong Buy Signal,2.45,1.41,0.37,1.48,45.0,Target Volume,Expected Range,10.68,Absent or Weak Trend
2023-06-28,1.22,1.24,1.19,1.21,103273,-0.01,0.05,-0.83,4.07,0.02,1.41,1.49,-0.1,0.01,-0.11,180887258,10.16,80.0,8.33,1.0,71.67,Strong Buy Signal,2.45,1.41,0.37,1.48,44.91,Target Volume,Expected Range,10.69,Absent or Weak Trend
2023-06-27,1.2,1.25,1.16,1.22,213875,0.02,0.09,1.64,7.38,0.05,1.41,1.5,-0.08,0.04,-0.11,180990531,10.16,81.67,10.0,1.0,71.67,Strong Buy Signal,2.45,1.41,0.37,1.48,44.98,Target Volume,Expected Range,10.7,Absent or Weak Trend
2023-06-26,1.33,1.34,1.18,1.22,304710,-0.11,0.16,-9.02,12.89,0.08,1.41,1.51,-0.06,0.06,-0.12,180990531,10.48,83.33,11.67,1.0,71.67,Strong Buy Signal,2.45,1.41,0.37,1.48,44.98,Target Volume,Expected Range,10.71,Absent or Weak Trend
2023-06-23,1.37,1.39,1.29,1.34,128169,-0.03,0.1,-2.24,7.46,0.05,1.4,1.52,-0.03,0.09,-0.12,181295241,12.26,85.0,13.33,1.0,71.67,Strong Buy Signal,2.45,1.4,0.36,1.48,45.81,Target Volume,Expected Range,10.71,Absent or Weak Trend
2023-06-22,1.3,1.4,1.26,1.37,288160,0.07,0.14,5.11,10.22,0.07,1.4,1.53,-0.0,0.13,-0.13,181423410,12.26,86.67,15.0,1.0,71.67,Strong Buy Signal,2.44,1.4,0.36,1.48,46.02,Target Volume,Expected Range,10.69,Absent or Weak Trend
2023-06-21,1.37,1.38,1.3,1.3,300394,-0.07,0.08,-5.38,6.15,0.04,1.4,1.54,0.02,0.16,-0.13,181135250,12.9,88.33,16.67,1.0,71.67,Strong Buy Signal,2.44,1.4,0.36,1.49,45.45,Target Volume,Expected Range,10.66,Absent or Weak Trend
2023-06-20,1.42,1.42,1.35,1.37,215674,-0.05,0.07,-3.65,5.11,0.03,1.4,1.54,0.07,0.19,-0.13,181435644,13.69,90.0,18.33,1.0,71.67,Strong Buy Signal,2.44,1.4,0.36,1.49,45.92,Target Volume,Expected Range,10.62,Absent or Weak Trend
2023-06-16,1.5,1.5,1.32,1.38,805667,-0.12,0.18,-8.7,13.04,0.09,1.4,1.55,0.11,0.22,-0.11,181651318,13.69,91.67,20.0,1.0,71.67,Strong Buy Signal,2.44,1.4,0.35,1.5,45.99,Target Volume,Expected Range,10.57,Absent or Weak Trend
2023-06-15,1.49,1.52,1.46,1.48,399178,-0.01,0.06,-0.68,4.05,0.03,1.39,1.55,0.17,0.25,-0.08,182456985,15.89,93.33,21.67,1.0,71.67,Strong Buy Signal,2.44,1.39,0.35,1.5,46.67,Target Volume,Expected Range,10.52,Absent or Weak Trend
2023-06-14,1.53,1.62,1.46,1.5,769106,-0.03,0.16,-2.0,10.67,0.08,1.39,1.56,0.23,0.27,-0.04,182856163,15.89,95.0,23.33,1.0,71.67,Strong Buy Signal,2.43,1.39,0.34,1.51,46.81,Target Volume,Expected Range,10.43,Absent or Weak Trend
2023-06-13,1.56,1.65,1.54,1.58,1184841,0.02,0.11,1.27,6.96,0.05,1.38,1.56,0.3,0.28,0.02,183625269,17.15,96.67,25.0,1.0,71.67,Strong Buy Signal,2.43,1.38,0.33,1.52,47.35,Target Volume,Expected Range,10.34,Absent or Weak Trend
2023-06-12,1.68,1.77,1.6,1.64,4857145,-0.04,0.17,-2.44,10.37,0.08,1.37,1.56,0.38,0.28,0.1,184810110,18.09,98.33,26.67,1.0,71.67,Strong Buy Signal,2.42,1.37,0.32,1.53,47.75,Target Volume,Expected Range,10.22,Absent or Weak Trend
2023-06-09,3.12,3.98,2.95,3.12,4892244,0.0,1.03,0.0,33.01,0.51,1.37,1.56,0.47,0.25,0.22,189667255,43.69,100.0,28.33,1.0,71.67,Strong Buy Signal,2.41,1.37,0.32,1.53,60.35,Trending Low,Bearish Trend,10.09,Absent or Weak Trend
2023-06-08,2.94,3.79,2.81,3.37,5538835,0.43,0.98,12.76,29.08,0.49,1.33,1.5,0.42,0.19,0.23,194559499,41.95,100.0,30.0,1.0,70.0,Strong Buy Signal,2.28,1.33,0.39,1.42,63.11,Trending Low,Bearish Trend,9.52,Absent or Weak Trend
2023-06-07,2.93,3.19,2.66,3.14,5649836,0.21,0.53,6.69,16.88,0.26,1.3,1.44,0.34,0.14,0.2,189020664,35.78,98.33,31.67,1.0,66.67,Weak Buy Signal,2.08,1.3,0.52,1.21,61.51,Trending Low,Bearish Trend,8.97,Absent or Weak Trend
2023-06-06,3.55,3.63,2.72,2.87,30854862,-0.68,0.91,-23.69,31.71,0.45,1.27,1.38,0.24,0.09,0.16,183370828,37.21,100.0,33.33,1.0,66.67,Weak Buy Signal,1.88,1.27,0.65,0.98,59.49,Target Volume,Expected Range,8.51,Absent or Weak Trend
2023-06-05,2.87,3.54,2.39,2.92,100071298,0.05,1.15,1.71,39.38,0.57,1.24,1.33,0.15,0.05,0.1,214225690,36.22,100.0,35.0,1.0,65.0,Weak Buy Signal,1.69,1.24,0.78,0.74,60.07,Trending Low,Bearish Trend,8.03,Absent or Weak Trend
2023-06-02,1.25,1.25,1.16,1.25,7306880,-0.01,0.09,-0.45,7.6,0.05,1.21,1.28,0.02,0.02,-0.01,114154392,5.41,88.33,36.67,1.0,51.67,Weak Buy Signal,1.34,1.21,1.08,0.21,41.51,Target Volume,Expected Range,7.55,Absent or Weak Trend
2023-06-01,1.28,1.29,1.2,1.27,40667,-0.01,0.09,-1.18,7.07,0.04,1.21,1.28,0.02,0.02,-0.0,121461272,4.33,90.0,38.33,1.0,51.67,Weak Buy Signal,1.34,1.21,1.08,0.21,41.75,Target Volume,Expected Range,7.58,Absent or Weak Trend
2023-05-31,1.33,1.34,1.25,1.26,18456,-0.07,0.09,-5.56,7.54,0.05,1.21,1.28,0.02,0.03,-0.0,121420605,3.11,91.67,40.0,1.0,51.67,Weak Buy Signal,1.34,1.21,1.08,0.22,41.59,Target Volume,Expected Range,7.64,Absent or Weak Trend
2023-05-30,1.28,1.35,1.23,1.28,24822,0.0,0.12,0.0,9.29,0.06,1.21,1.28,0.03,0.03,0.0,121439061,3.11,93.33,41.67,1.0,51.67,Weak Buy Signal,1.35,1.21,1.07,0.23,41.81,Target Volume,Expected Range,7.72,Absent or Weak Trend
2023-05-26,1.34,1.4,1.23,1.23,31745,-0.11,0.17,-8.94,13.82,0.08,1.21,1.28,0.03,0.03,0.0,121414239,3.11,95.0,43.33,1.0,51.67,Weak Buy Signal,1.36,1.21,1.07,0.24,41.04,Target Volume,Expected Range,7.79,Absent or Weak Trend
2023-05-25,1.4,1.42,1.29,1.33,14721,-0.07,0.13,-5.26,9.77,0.06,1.22,1.28,0.04,0.03,0.01,121445984,1.52,96.67,45.0,1.0,51.67,Weak Buy Signal,1.37,1.22,1.06,0.26,42.14,Target Volume,Expected Range,7.87,Absent or Weak Trend
2023-05-24,1.4,1.46,1.26,1.34,44630,-0.06,0.2,-4.48,15.28,0.1,1.22,1.28,0.04,0.02,0.02,121460705,1.52,98.33,46.67,1.0,51.67,Weak Buy Signal,1.38,1.22,1.06,0.26,42.25,Target Volume,Expected Range,7.98,Absent or Weak Trend
2023-05-23,1.44,1.54,1.39,1.39,38956,-0.05,0.15,-3.6,10.79,0.08,1.22,1.28,0.04,0.02,0.02,121505335,2.01,100.0,48.33,1.0,51.67,Weak Buy Signal,1.38,1.22,1.06,0.27,42.81,Target Volume,Expected Range,8.09,Absent or Weak Trend
2023-05-22,1.35,1.42,1.28,1.4,55255,0.05,0.15,3.57,10.36,0.07,1.22,1.27,0.03,0.01,0.02,121544291,1.12,10.0,50.0,-1.0,-40.0,Weak Sell Signal,1.38,1.22,1.06,0.26,42.93,Target Volume,Expected Range,8.19,Absent or Weak Trend
2023-05-19,1.3,1.3,1.25,1.3,8765,0.0,0.05,0.0,3.85,0.03,1.22,1.27,0.02,0.01,0.01,121489036,4.7,11.67,51.67,-1.0,-40.0,Weak Sell Signal,1.37,1.22,1.06,0.26,41.42,Target Volume,Expected Range,8.31,Absent or Weak Trend
2023-05-18,1.3,1.31,1.24,1.28,9519,-0.02,0.07,-1.56,5.47,0.04,1.22,1.27,0.01,0.01,0.01,121480271,4.7,0.0,53.33,-1.0,-53.33,Weak Sell Signal,1.38,1.22,1.06,0.26,41.12,Target Volume,Expected Range,8.38,Absent or Weak Trend
2023-05-17,1.28,1.3,1.2,1.2,36511,-0.08,0.1,-6.67,8.33,0.05,1.22,1.27,0.01,0.01,0.01,121470752,4.99,0.0,55.0,-1.0,-55.0,Weak Sell Signal,1.38,1.22,1.06,0.27,39.88,Trending High,Bullish Trend,8.44,Absent or Weak Trend
2023-05-16,1.25,1.34,1.25,1.3,50120,0.05,0.08,3.85,6.54,0.04,1.22,1.27,0.01,0.0,0.01,121507263,3.69,0.0,56.67,-1.0,-56.67,Weak Sell Signal,1.4,1.22,1.05,0.29,40.94,Target Volume,Expected Range,8.5,Absent or Weak Trend
2023-05-15,1.25,1.28,1.18,1.26,32569,0.01,0.1,0.79,7.94,0.05,1.23,1.27,0.01,0.0,0.01,121457143,5.24,1.67,58.33,-1.0,-56.67,Weak Sell Signal,1.42,1.23,1.04,0.31,40.32,Target Volume,Expected Range,8.58,Absent or Weak Trend
2023-05-12,1.26,1.26,1.22,1.22,8465,-0.04,0.04,-3.7,3.7,0.02,1.23,1.27,0.0,0.0,0.0,121424574,4.35,3.33,60.0,-1.0,-56.67,Weak Sell Signal,1.44,1.23,1.03,0.33,39.62,Trending High,Bullish Trend,8.63,Absent or Weak Trend
2023-05-11,1.25,1.26,1.2,1.2,6700,-0.04,0.06,-3.73,4.79,0.03,1.24,1.27,0.0,-0.0,0.0,121416109,4.41,5.0,61.67,-1.0,-56.67,Weak Sell Signal,1.46,1.24,1.02,0.35,39.46,Trending High,Bullish Trend,8.71,Absent or Weak Trend
2023-05-10,1.2,1.25,1.2,1.2,23095,0.0,0.05,0.0,4.17,0.03,1.24,1.27,0.0,-0.0,0.01,121409409,4.62,6.67,63.33,-1.0,-56.67,Weak Sell Signal,1.46,1.24,1.02,0.36,39.38,Trending High,Bullish Trend,8.78,Absent or Weak Trend
2023-05-09,1.22,1.25,1.19,1.2,17198,-0.02,0.06,-1.67,4.99,0.03,1.25,1.28,0.0,-0.0,0.01,121409409,4.62,0.0,65.0,-1.0,-65.0,Weak Sell Signal,1.48,1.25,1.02,0.37,39.38,Trending High,Bullish Trend,8.85,Absent or Weak Trend
2023-05-08,1.21,1.25,1.19,1.24,19660,0.03,0.06,2.42,4.78,0.03,1.25,1.28,0.01,-0.0,0.01,121426607,4.61,0.0,66.67,-1.0,-66.67,Weak Sell Signal,1.49,1.25,1.01,0.38,39.77,Trending High,Bullish Trend,8.92,Absent or Weak Trend
